hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type,price,offer,offer_cat,year,month,weekend,holiday,nnights,scarce_room
15333.0,Rome,1.4,3.0,4.0,Italy,Rome,119.0,City centre,Palazzo Madama,Aventine,3.5,226.0,1.2,Hotel,90,1,75%+ offer ,2018,2,1,0,1,1
15333.0,Rome,1.4,3.0,4.0,Italy,Rome,119.0,City centre,Palazzo Madama,Aventine,3.5,226.0,1.2,Hotel,192,1,75%+ offer ,2017,11,0,0,1,1
15333.0,Rome,1.4,3.0,4.0,Italy,Rome,119.0,City centre,Palazzo Madama,Aventine,3.5,226.0,1.2,Hotel,94,1,75%+ offer ,2017,12,0,1,1,1
15333.0,Rome,1.4,3.0,4.0,Italy,Rome,119.0,City centre,Palazzo Madama,Aventine,3.5,226.0,1.2,Hotel,353,1,75%+ offer ,2017,12,0,1,4,1
15334.0,Rome,1.4,3.0,4.0,Italy,Rome,119.0,City centre,Grotta del Bue Marino,Aventine,3.5,226.0,1.4,Hotel,152,1,75%+ offer ,2018,5,1,0,1,1
15334.0,Rome,1.4,3.0,4.0,Italy,Rome,119.0,City centre,Grotta del Bue Marino,Aventine,3.5,226.0,1.4,Hotel,182,1,75%+ offer ,2018,4,1,0,1,1
15336.0,Rome,2.3,,4.0,Italy,Rome,2.0,City centre,Palazzo Madama,Aventine,3.5,37.0,1.9,Guest House,294,0,0% no offer,2017,12,0,1,4,1
15336.0,Rome,2.3,,4.0,Italy,Rome,2.0,City centre,Palazzo Madama,Aventine,3.5,37.0,1.9,Guest House,81,0,0% no offer,2018,3,1,0,1,0
15336.0,Rome,2.3,,4.0,Italy,Rome,2.0,City centre,Palazzo Madama,Aventine,3.5,37.0,1.9,Guest House,81,0,0% no offer,2018,4,1,0,1,0
15336.0,Rome,2.3,,4.0,Italy,Rome,2.0,City centre,Palazzo Madama,Aventine,3.5,37.0,1.9,Guest House,50,0,0% no offer,2017,11,0,0,1,1
15337.0,Rome,2.3,,4.0,Italy,Rome,2.0,City centre,Grotta del Bue Marino,Aventine,3.5,37.0,2.2,Guest House,81,0,0% no offer,2018,2,1,0,1,0
15337.0,Rome,2.3,,4.0,Italy,Rome,2.0,City centre,Grotta del Bue Marino,Aventine,3.5,37.0,2.2,Guest House,81,0,0% no offer,2018,5,1,0,1,0
15337.0,Rome,2.3,,4.0,Italy,Rome,2.0,City centre,Grotta del Bue Marino,Aventine,3.5,37.0,2.2,Guest House,78,0,0% no offer,2017,12,0,1,1,0
15338.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Palazzo Madama,Aventine,3.5,52.0,1.3,Bed and breakfast,77,0,0% no offer,2018,5,1,0,1,1
15338.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Palazzo Madama,Aventine,3.5,52.0,1.3,Bed and breakfast,330,0,0% no offer,2017,12,0,1,4,0
15338.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Palazzo Madama,Aventine,3.5,52.0,1.3,Bed and breakfast,91,0,0% no offer,2018,3,1,0,1,1
15338.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Palazzo Madama,Aventine,3.5,52.0,1.3,Bed and breakfast,39,1,15-50% offer,2018,2,1,0,1,1
15339.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Grotta del Bue Marino,Aventine,3.5,52.0,1.5,Bed and breakfast,44,1,15-50% offer,2017,11,0,0,1,1
15339.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Grotta del Bue Marino,Aventine,3.5,52.0,1.5,Bed and breakfast,71,0,0% no offer,2017,12,0,1,1,1
15339.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Grotta del Bue Marino,Aventine,3.5,52.0,1.5,Bed and breakfast,77,0,0% no offer,2018,4,1,0,1,1
15339.0,Rome,1.6,,3.7,Italy,Rome,63.0,City centre,Grotta del Bue Marino,Aventine,3.5,52.0,1.5,Bed and breakfast,66,0,0% no offer,2018,6,1,0,1,1
15340.0,Rome,1.6,,4.5,Italy,Rome,32.0,City centre,Palazzo Madama,Aventine,4.5,87.0,1.3,Guest House,111,1,75%+ offer ,2018,6,1,0,1,0
15340.0,Rome,1.6,,4.5,Italy,Rome,32.0,City centre,Palazzo Madama,Aventine,4.5,87.0,1.3,Guest House,501,1,50%-75% offer,2017,12,0,1,4,0
15340.0,Rome,1.6,,4.5,Italy,Rome,32.0,City centre,Palazzo Madama,Aventine,4.5,87.0,1.3,Guest House,104,1,75%+ offer ,2017,12,0,1,1,0
15341.0,Rome,1.6,,4.5,Italy,Rome,32.0,City centre,Grotta del Bue Marino,Aventine,4.5,87.0,1.5,Guest House,111,1,75%+ offer ,2018,4,1,0,1,0
15341.0,Rome,1.6,,4.5,Italy,Rome,32.0,City centre,Grotta del Bue Marino,Aventine,4.5,87.0,1.5,Guest House,111,1,75%+ offer ,2018,5,1,0,1,0
15341.0,Rome,1.6,,4.5,Italy,Rome,32.0,City centre,Grotta del Bue Marino,Aventine,4.5,87.0,1.5,Guest House,111,1,75%+ offer ,2018,2,1,0,1,0
15341.0,Rome,1.6,,4.5,Italy,Rome,32.0,City centre,Grotta del Bue Marino,Aventine,4.5,87.0,1.5,Guest House,126,1,50%-75% offer,2017,11,0,0,1,0
15342.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Palazzo Madama,Aventine,3.5,97.0,1.4,Guest House,118,1,1-15% offer,2017,12,0,1,1,1
15342.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Palazzo Madama,Aventine,3.5,97.0,1.4,Guest House,505,1,15-50% offer,2017,12,0,1,4,1
15342.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Palazzo Madama,Aventine,3.5,97.0,1.4,Guest House,81,1,1-15% offer,2017,11,0,0,1,1
15342.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Palazzo Madama,Aventine,3.5,97.0,1.4,Guest House,127,1,1-15% offer,2018,3,1,0,1,1
15342.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Palazzo Madama,Aventine,3.5,97.0,1.4,Guest House,159,1,1-15% offer,2018,6,1,0,1,1
15343.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Grotta del Bue Marino,Aventine,3.5,97.0,1.6,Guest House,180,1,1-15% offer,2018,5,1,0,1,1
15343.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Grotta del Bue Marino,Aventine,3.5,97.0,1.6,Guest House,81,1,1-15% offer,2017,11,0,0,1,1
15343.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Grotta del Bue Marino,Aventine,3.5,97.0,1.6,Guest House,170,1,1-15% offer,2018,4,1,0,1,1
15343.0,Rome,1.6,,3.9,Italy,Rome,54.0,City centre,Grotta del Bue Marino,Aventine,3.5,97.0,1.6,Guest House,101,1,1-15% offer,2018,2,1,0,1,1
15344.0,Rome,1.5,,4.3,Italy,Roma,10.0,City centre,Palazzo Madama,Aventine,5.0,203.0,1.2,Bed and breakfast,374,0,0% no offer,2017,12,0,1,4,1
15345.0,Rome,1.5,1.0,4.4,Italy,Rome,7.0,City centre,Palazzo Madama,Aventine,3.5,32.0,1.2,Hotel,300,0,0% no offer,2017,12,0,1,4,1
15345.0,Rome,1.5,1.0,4.4,Italy,Rome,7.0,City centre,Palazzo Madama,Aventine,3.5,32.0,1.2,Hotel,81,0,0% no offer,2018,3,1,0,1,1
15345.0,Rome,1.5,1.0,4.4,Italy,Rome,7.0,City centre,Palazzo Madama,Aventine,3.5,32.0,1.2,Hotel,81,0,0% no offer,2018,4,1,0,1,1
15345.0,Rome,1.5,1.0,4.4,Italy,Rome,7.0,City centre,Palazzo Madama,Aventine,3.5,32.0,1.2,Hotel,66,0,0% no offer,2017,11,0,0,1,1
15346.0,Rome,1.5,1.0,4.4,Italy,Rome,7.0,City centre,Grotta del Bue Marino,Aventine,3.5,32.0,1.6,Hotel,68,0,0% no offer,2017,12,0,1,1,1
15346.0,Rome,1.5,1.0,4.4,Italy,Rome,7.0,City centre,Grotta del Bue Marino,Aventine,3.5,32.0,1.6,Hotel,66,0,0% no offer,2018,2,1,0,1,1
15347.0,Rome,5.3,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.4,Apartment,78,0,0% no offer,2018,5,1,0,1,1
15347.0,Rome,5.3,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.4,Apartment,78,0,0% no offer,2018,4,1,0,1,1
15347.0,Rome,5.3,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.4,Apartment,78,0,0% no offer,2018,3,1,0,1,1
15347.0,Rome,5.3,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.4,Apartment,78,0,0% no offer,2018,6,1,0,1,1
15347.0,Rome,5.3,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.4,Apartment,467,0,0% no offer,2017,12,0,1,4,1
15348.0,Rome,5.3,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,,,6.3,Apartment,83,0,0% no offer,2018,2,1,0,1,1
15349.0,Rome,5.3,,3.4,Italy,Rome,29.0,City centre,Palazzo Madama,Cassia,,,5.4,Apartment,609,0,0% no offer,2017,12,0,1,4,1
15350.0,Rome,5.9,4.0,3.5,Italy,Rome,21.0,City centre,Palazzo Madama,Cassia,2.5,154.0,6.1,Hotel,1233,0,0% no offer,2017,12,0,1,4,1
15351.0,Rome,5.9,4.0,3.5,Italy,Rome,21.0,City centre,Grotta del Bue Marino,Cassia,2.5,154.0,6.7,Hotel,318,0,0% no offer,2017,11,0,0,1,1
15352.0,Rome,6.8,4.0,4.5,Italy,Rome,121.0,City centre,Palazzo Madama,Cassia,4.5,640.0,7.0,Hotel,482,1,1-15% offer,2017,12,0,1,4,0
15352.0,Rome,6.8,4.0,4.5,Italy,Rome,121.0,City centre,Palazzo Madama,Cassia,4.5,640.0,7.0,Hotel,134,0,0% no offer,2018,3,1,0,1,0
15352.0,Rome,6.8,4.0,4.5,Italy,Rome,121.0,City centre,Palazzo Madama,Cassia,4.5,640.0,7.0,Hotel,145,0,0% no offer,2018,4,1,0,1,0
15352.0,Rome,6.8,4.0,4.5,Italy,Rome,121.0,City centre,Palazzo Madama,Cassia,4.5,640.0,7.0,Hotel,134,0,0% no offer,2018,2,1,0,1,0
15353.0,Rome,6.8,4.0,4.5,Italy,Rome,121.0,City centre,Grotta del Bue Marino,Cassia,4.5,640.0,7.7,Hotel,145,0,0% no offer,2018,6,1,0,1,0
15353.0,Rome,6.8,4.0,4.5,Italy,Rome,121.0,City centre,Grotta del Bue Marino,Cassia,4.5,640.0,7.7,Hotel,219,0,0% no offer,2017,11,0,0,1,1
15354.0,Rome,5.2,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.3,Apartment,56,0,0% no offer,2018,3,1,0,1,1
15354.0,Rome,5.2,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.3,Apartment,56,0,0% no offer,2018,5,1,0,1,1
15354.0,Rome,5.2,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.3,Apartment,56,0,0% no offer,2018,4,1,0,1,1
15354.0,Rome,5.2,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.3,Apartment,56,0,0% no offer,2018,6,1,0,1,1
15354.0,Rome,5.2,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.3,Apartment,56,0,0% no offer,2018,2,1,0,1,1
15354.0,Rome,5.2,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,5.3,Apartment,56,0,0% no offer,2017,11,0,0,1,1
15355.0,Rome,6.2,4.0,3.2,Italy,Rome,22.0,City centre,Palazzo Madama,Cassia,2.5,94.0,6.4,Hotel,482,0,0% no offer,2017,12,0,1,4,0
15355.0,Rome,6.2,4.0,3.2,Italy,Rome,22.0,City centre,Palazzo Madama,Cassia,2.5,94.0,6.4,Hotel,86,1,1-15% offer,2017,11,0,0,1,1
15355.0,Rome,6.2,4.0,3.2,Italy,Rome,22.0,City centre,Palazzo Madama,Cassia,2.5,94.0,6.4,Hotel,106,0,0% no offer,2018,2,1,0,1,1
15356.0,Rome,6.2,4.0,3.2,Italy,Rome,22.0,City centre,Grotta del Bue Marino,Cassia,2.5,94.0,7.0,Hotel,110,0,0% no offer,2018,6,1,0,1,1
15356.0,Rome,6.2,4.0,3.2,Italy,Rome,22.0,City centre,Grotta del Bue Marino,Cassia,2.5,94.0,7.0,Hotel,119,0,0% no offer,2018,5,1,0,1,1
15356.0,Rome,6.2,4.0,3.2,Italy,Rome,22.0,City centre,Grotta del Bue Marino,Cassia,2.5,94.0,7.0,Hotel,134,0,0% no offer,2018,4,1,0,1,1
15356.0,Rome,6.2,4.0,3.2,Italy,Rome,22.0,City centre,Grotta del Bue Marino,Cassia,2.5,94.0,7.0,Hotel,124,0,0% no offer,2018,3,1,0,1,1
15357.0,Rome,8.9,3.0,3.5,Italy,Rome,88.0,City centre,Palazzo Madama,Cassia,3.5,215.0,9.1,Hotel,49,1,15-50% offer,2017,11,0,0,1,0
15357.0,Rome,8.9,3.0,3.5,Italy,Rome,88.0,City centre,Palazzo Madama,Cassia,3.5,215.0,9.1,Hotel,73,0,0% no offer,2018,6,1,0,1,0
15357.0,Rome,8.9,3.0,3.5,Italy,Rome,88.0,City centre,Palazzo Madama,Cassia,3.5,215.0,9.1,Hotel,73,0,0% no offer,2018,5,1,0,1,0
15357.0,Rome,8.9,3.0,3.5,Italy,Rome,88.0,City centre,Palazzo Madama,Cassia,3.5,215.0,9.1,Hotel,255,0,0% no offer,2017,12,0,1,4,0
15357.0,Rome,8.9,3.0,3.5,Italy,Rome,88.0,City centre,Palazzo Madama,Cassia,3.5,215.0,9.1,Hotel,54,1,15-50% offer,2018,2,1,0,1,0
15357.0,Rome,8.9,3.0,3.5,Italy,Rome,88.0,City centre,Palazzo Madama,Cassia,3.5,215.0,9.1,Hotel,73,0,0% no offer,2018,4,1,0,1,0
15358.0,Rome,8.9,3.0,3.5,Italy,Rome,88.0,City centre,Grotta del Bue Marino,Cassia,3.5,215.0,9.8,Hotel,73,0,0% no offer,2018,3,1,0,1,0
15359.0,Rome,5.1,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,4.0,49.0,5.3,Bed and breakfast,406,0,0% no offer,2017,12,0,1,4,1
15359.0,Rome,5.1,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,4.0,49.0,5.3,Bed and breakfast,79,0,0% no offer,2018,5,1,0,1,1
15360.0,Rome,5.1,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,4.0,49.0,5.8,Bed and breakfast,79,0,0% no offer,2018,4,1,0,1,1
15360.0,Rome,5.1,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,4.0,49.0,5.8,Bed and breakfast,79,0,0% no offer,2018,6,1,0,1,1
15360.0,Rome,5.1,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,4.0,49.0,5.8,Bed and breakfast,79,0,0% no offer,2017,11,0,0,1,1
15360.0,Rome,5.1,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,4.0,49.0,5.8,Bed and breakfast,79,0,0% no offer,2018,2,1,0,1,1
15360.0,Rome,5.1,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,4.0,49.0,5.8,Bed and breakfast,79,0,0% no offer,2018,3,1,0,1,1
15361.0,Rome,3.8,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,,,4.1,Apartment,73,0,0% no offer,2018,4,1,0,1,1
15362.0,Rome,3.8,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,,,4.6,Apartment,95,0,0% no offer,2018,3,1,0,1,1
15362.0,Rome,3.8,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,,,4.6,Apartment,73,0,0% no offer,2018,6,1,0,1,1
15364.0,Rome,8.1,,4.9,Italy,Rome,8.0,City centre,Palazzo Madama,Cassia,5.0,19.0,8.3,,111,1,1-15% offer,2018,3,1,0,1,0
15364.0,Rome,8.1,,4.9,Italy,Rome,8.0,City centre,Palazzo Madama,Cassia,5.0,19.0,8.3,,111,1,1-15% offer,2018,4,1,0,1,0
15364.0,Rome,8.1,,4.9,Italy,Rome,8.0,City centre,Palazzo Madama,Cassia,5.0,19.0,8.3,,111,1,1-15% offer,2018,2,1,0,1,0
15365.0,Rome,8.1,,4.9,Italy,Rome,8.0,City centre,Grotta del Bue Marino,Cassia,5.0,19.0,8.9,,444,1,1-15% offer,2017,12,0,1,4,0
15365.0,Rome,8.1,,4.9,Italy,Rome,8.0,City centre,Grotta del Bue Marino,Cassia,5.0,19.0,8.9,,111,1,1-15% offer,2017,11,0,0,1,0
15365.0,Rome,8.1,,4.9,Italy,Rome,8.0,City centre,Grotta del Bue Marino,Cassia,5.0,19.0,8.9,,111,1,1-15% offer,2018,6,1,0,1,0
15366.0,Rome,7.3,3.0,4.4,Italy,Rome,62.0,City centre,Palazzo Madama,Cassia,4.5,195.0,7.5,Hotel,245,1,1-15% offer,2017,12,0,1,4,1
15366.0,Rome,7.3,3.0,4.4,Italy,Rome,62.0,City centre,Palazzo Madama,Cassia,4.5,195.0,7.5,Hotel,41,1,1-15% offer,2017,11,0,0,1,1
15366.0,Rome,7.3,3.0,4.4,Italy,Rome,62.0,City centre,Palazzo Madama,Cassia,4.5,195.0,7.5,Hotel,39,1,1-15% offer,2018,2,1,0,1,1
15367.0,Rome,4.4,,,Italy,Rome,,City centre,Palazzo Madama,Cassia,5.0,2.0,4.7,,1351,0,0% no offer,2018,5,1,0,1,1
15368.0,Rome,4.4,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,5.0,2.0,4.8,,4364,1,15-50% offer,2017,12,0,1,4,1
15368.0,Rome,4.4,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,5.0,2.0,4.8,,1351,0,0% no offer,2018,3,1,0,1,1
15368.0,Rome,4.4,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,5.0,2.0,4.8,,1126,1,15-50% offer,2017,11,0,0,1,1
15368.0,Rome,4.4,,,Italy,Rome,,City centre,Grotta del Bue Marino,Cassia,5.0,2.0,4.8,,1351,0,0% no offer,2018,6,1,0,1,1
15369.0,Rome,6.9,,3.2,Italy,Rome,147.0,City centre,Palazzo Madama,Cassia,3.0,286.0,7.1,Apartment,24,0,0% no offer,2018,2,1,0,1,0
15369.0,Rome,6.9,,3.2,Italy,Rome,147.0,City centre,Palazzo Madama,Cassia,3.0,286.0,7.1,Apartment,28,0,0% no offer,2018,4,1,0,1,0
15369.0,Rome,6.9,,3.2,Italy,Rome,147.0,City centre,Palazzo Madama,Cassia,3.0,286.0,7.1,Apartment,31,0,0% no offer,2018,6,1,0,1,0
15369.0,Rome,6.9,,3.2,Italy,Rome,147.0,City centre,Palazzo Madama,Cassia,3.0,286.0,7.1,Apartment,31,0,0% no offer,2018,5,1,0,1,0
15369.0,Rome,6.9,,3.2,Italy,Rome,147.0,City centre,Palazzo Madama,Cassia,3.0,286.0,7.1,Apartment,96,0,0% no offer,2017,12,0,1,4,0
15370.0,Rome,6.9,,3.2,Italy,Rome,147.0,City centre,Grotta del Bue Marino,Cassia,3.0,286.0,7.7,Apartment,24,0,0% no offer,2017,11,0,0,1,0
15370.0,Rome,6.9,,3.2,Italy,Rome,147.0,City centre,Grotta del Bue Marino,Cassia,3.0,286.0,7.7,Apartment,28,0,0% no offer,2018,3,1,0,1,0
15371.0,Rome,7.1,,3.4,Italy,Rome,26.0,City centre,Palazzo Madama,Cassia,3.5,58.0,7.3,Apartment,50,1,15-50% offer,2018,5,1,0,1,0
15371.0,Rome,7.1,,3.4,Italy,Rome,26.0,City centre,Palazzo Madama,Cassia,3.5,58.0,7.3,Apartment,50,1,15-50% offer,2018,2,1,0,1,0
15371.0,Rome,7.1,,3.4,Italy,Rome,26.0,City centre,Palazzo Madama,Cassia,3.5,58.0,7.3,Apartment,50,1,15-50% offer,2018,3,1,0,1,0
15371.0,Rome,7.1,,3.4,Italy,Rome,26.0,City centre,Palazzo Madama,Cassia,3.5,58.0,7.3,Apartment,60,0,0% no offer,2017,11,0,0,1,0
15371.0,Rome,7.1,,3.4,Italy,Rome,26.0,City centre,Palazzo Madama,Cassia,3.5,58.0,7.3,Apartment,225,1,1-15% offer,2017,12,0,1,4,0
15372.0,Rome,7.1,,3.4,Italy,Rome,26.0,City centre,Grotta del Bue Marino,Cassia,3.5,58.0,7.8,Apartment,50,1,15-50% offer,2018,6,1,0,1,0
15372.0,Rome,7.1,,3.4,Italy,Rome,26.0,City centre,Grotta del Bue Marino,Cassia,3.5,58.0,7.8,Apartment,50,1,15-50% offer,2018,4,1,0,1,0
15373.0,Rome,10.0,,,Italy,Ciampino,,City centre,Palazzo Madama,Ciampino,,,10.0,Guest House,58,0,0% no offer,2018,3,1,0,1,1
15374.0,Rome,10.0,,,Italy,Ciampino,,City centre,Grotta del Bue Marino,Ciampino,,,9.3,Guest House,58,0,0% no offer,2018,6,1,0,1,1
15374.0,Rome,10.0,,,Italy,Ciampino,,City centre,Grotta del Bue Marino,Ciampino,,,9.3,Guest House,58,0,0% no offer,2018,5,1,0,1,1
15374.0,Rome,10.0,,,Italy,Ciampino,,City centre,Grotta del Bue Marino,Ciampino,,,9.3,Guest House,58,0,0% no offer,2018,4,1,0,1,1
15375.0,Rome,8.7,3.0,3.5,Italy,Ciampino,626.0,City centre,Grotta del Bue Marino,Ciampino,3.0,689.0,7.8,Hotel,63,0,0% no offer,2018,4,1,0,1,1
15375.0,Rome,8.7,3.0,3.5,Italy,Ciampino,626.0,City centre,Grotta del Bue Marino,Ciampino,3.0,689.0,7.8,Hotel,52,0,0% no offer,2018,6,1,0,1,1
15375.0,Rome,8.7,3.0,3.5,Italy,Ciampino,626.0,City centre,Grotta del Bue Marino,Ciampino,3.0,689.0,7.8,Hotel,68,0,0% no offer,2018,3,1,0,1,1
15375.0,Rome,8.7,3.0,3.5,Italy,Ciampino,626.0,City centre,Grotta del Bue Marino,Ciampino,3.0,689.0,7.8,Hotel,41,1,1-15% offer,2017,11,0,0,1,1
15376.0,Rome,8.7,3.0,3.5,Italy,Ciampino,626.0,City centre,Palazzo Madama,Ciampino,3.0,689.0,8.6,Hotel,57,0,0% no offer,2018,5,1,0,1,1
15376.0,Rome,8.7,3.0,3.5,Italy,Ciampino,626.0,City centre,Palazzo Madama,Ciampino,3.0,689.0,8.6,Hotel,47,0,0% no offer,2018,2,1,0,1,1
15376.0,Rome,8.7,3.0,3.5,Italy,Ciampino,626.0,City centre,Palazzo Madama,Ciampino,3.0,689.0,8.6,Hotel,172,1,1-15% offer,2017,12,0,1,4,1
15377.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Grotta del Bue Marino,Ciampino,,,8.8,Apartment,61,0,0% no offer,2017,11,0,0,1,1
15377.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Grotta del Bue Marino,Ciampino,,,8.8,Apartment,261,0,0% no offer,2017,12,0,1,4,1
15377.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Grotta del Bue Marino,Ciampino,,,8.8,Apartment,56,0,0% no offer,2018,4,1,0,1,1
15377.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Grotta del Bue Marino,Ciampino,,,8.8,Apartment,56,0,0% no offer,2018,3,1,0,1,1
15377.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Grotta del Bue Marino,Ciampino,,,8.8,Apartment,56,0,0% no offer,2018,5,1,0,1,1
15378.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Palazzo Madama,Ciampino,,,9.7,Apartment,56,0,0% no offer,2018,2,1,0,1,1
15378.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Palazzo Madama,Ciampino,,,9.7,Apartment,56,0,0% no offer,2018,6,1,0,1,1
15378.0,Rome,9.7,,4.3,Italy,Ciampino,4.0,City centre,Palazzo Madama,Ciampino,,,9.7,Apartment,58,0,0% no offer,2017,12,0,1,1,1
15379.0,Rome,9.5,,4.3,Italy,Ciampino,3.0,City centre,Grotta del Bue Marino,Ciampino,3.5,109.0,8.7,Inn,65,0,0% no offer,2018,2,1,0,1,1
15379.0,Rome,9.5,,4.3,Italy,Ciampino,3.0,City centre,Grotta del Bue Marino,Ciampino,3.5,109.0,8.7,Inn,65,0,0% no offer,2018,5,1,0,1,1
15379.0,Rome,9.5,,4.3,Italy,Ciampino,3.0,City centre,Grotta del Bue Marino,Ciampino,3.5,109.0,8.7,Inn,65,0,0% no offer,2018,6,1,0,1,1
15379.0,Rome,9.5,,4.3,Italy,Ciampino,3.0,City centre,Grotta del Bue Marino,Ciampino,3.5,109.0,8.7,Inn,65,0,0% no offer,2018,3,1,0,1,1
15379.0,Rome,9.5,,4.3,Italy,Ciampino,3.0,City centre,Grotta del Bue Marino,Ciampino,3.5,109.0,8.7,Inn,65,0,0% no offer,2018,4,1,0,1,1
15380.0,Rome,9.5,,4.3,Italy,Ciampino,3.0,City centre,Palazzo Madama,Ciampino,3.5,109.0,9.4,Inn,65,0,0% no offer,2017,11,0,0,1,1
15380.0,Rome,9.5,,4.3,Italy,Ciampino,3.0,City centre,Palazzo Madama,Ciampino,3.5,109.0,9.4,Inn,253,0,0% no offer,2017,12,0,1,4,1
15381.0,Rome,10.0,,4.1,Italy,Ciampino,9.0,City centre,Palazzo Madama,Ciampino,4.5,136.0,10.0,Guest House,61,0,0% no offer,2017,11,0,0,1,1
15381.0,Rome,10.0,,4.1,Italy,Ciampino,9.0,City centre,Palazzo Madama,Ciampino,4.5,136.0,10.0,Guest House,61,0,0% no offer,2018,2,1,0,1,1
15381.0,Rome,10.0,,4.1,Italy,Ciampino,9.0,City centre,Palazzo Madama,Ciampino,4.5,136.0,10.0,Guest House,61,0,0% no offer,2018,5,1,0,1,1
15382.0,Rome,10.0,,4.1,Italy,Ciampino,9.0,City centre,Grotta del Bue Marino,Ciampino,4.5,136.0,9.2,Guest House,61,0,0% no offer,2018,6,1,0,1,1
15382.0,Rome,10.0,,4.1,Italy,Ciampino,9.0,City centre,Grotta del Bue Marino,Ciampino,4.5,136.0,9.2,Guest House,61,0,0% no offer,2018,3,1,0,1,1
15382.0,Rome,10.0,,4.1,Italy,Ciampino,9.0,City centre,Grotta del Bue Marino,Ciampino,4.5,136.0,9.2,Guest House,61,0,0% no offer,2018,4,1,0,1,1
15383.0,Rome,9.5,2.0,3.4,Italy,Ciampino,34.0,City centre,Grotta del Bue Marino,Ciampino,3.0,28.0,8.6,Hotel,257,0,0% no offer,2017,12,0,1,4,1
15383.0,Rome,9.5,2.0,3.4,Italy,Ciampino,34.0,City centre,Grotta del Bue Marino,Ciampino,3.0,28.0,8.6,Hotel,73,0,0% no offer,2018,6,1,0,1,1
15383.0,Rome,9.5,2.0,3.4,Italy,Ciampino,34.0,City centre,Grotta del Bue Marino,Ciampino,3.0,28.0,8.6,Hotel,66,0,0% no offer,2017,11,0,0,1,1
15384.0,Rome,9.5,2.0,3.4,Italy,Ciampino,34.0,City centre,Palazzo Madama,Ciampino,3.0,28.0,9.4,Hotel,73,0,0% no offer,2018,3,1,0,1,1
15384.0,Rome,9.5,2.0,3.4,Italy,Ciampino,34.0,City centre,Palazzo Madama,Ciampino,3.0,28.0,9.4,Hotel,73,0,0% no offer,2018,5,1,0,1,1
15384.0,Rome,9.5,2.0,3.4,Italy,Ciampino,34.0,City centre,Palazzo Madama,Ciampino,3.0,28.0,9.4,Hotel,66,0,0% no offer,2018,4,1,0,1,1
